t,수치해,엄밀해,상대오차(%)
0.712200,3.516762,3.518694,0.054928
0.712300,3.516858,3.518791,0.054916
0.712400,3.516955,3.518887,0.054903
0.712500,3.517051,3.518983,0.054891
0.712600,3.517148,3.519079,0.054878
0.712700,3.517245,3.519175,0.054866
0.712800,3.517341,3.519272,0.054853
0.712900,3.517438,3.519368,0.054841
0.713000,3.517534,3.519464,0.054829
0.713100,3.517631,3.519560,0.054816
0.713200,3.517727,3.519656,0.054804
0.713300,3.517824,3.519752,0.054791
0.713400,3.517920,3.519848,0.054779
0.713500,3.518016,3.519944,0.054766
0.713600,3.518113,3.520040,0.054754
0.713700,3.518209,3.520136,0.054741
0.713800,3.518306,3.520232,0.054729
0.713900,3.518402,3.520328,0.054716
0.714000,3.518498,3.520424,0.054704
0.714100,3.518594,3.520520,0.054692
0.714200,3.518691,3.520616,0.054679
0.714300,3.518787,3.520712,0.054667
0.714400,3.518883,3.520807,0.054654
0.714500,3.518979,3.520903,0.054642
0.714600,3.519076,3.520999,0.054630
0.714700,3.519172,3.521095,0.054617
0.714800,3.519268,3.521191,0.054605
0.714900,3.519364,3.521286,0.054592
0.715000,3.519460,3.521382,0.054580
0.715100,3.519556,3.521478,0.054568
0.715200,3.519652,3.521574,0.054555
0.715300,3.519748,3.521669,0.054543
0.715400,3.519844,3.521765,0.054530
0.715500,3.519940,3.521861,0.054518
0.715600,3.520036,3.521956,0.054506
0.715700,3.520132,3.522052,0.054493
0.715800,3.520228,3.522147,0.054481
0.715900,3.520324,3.522243,0.054468
0.716000,3.520420,3.522338,0.054456
0.716100,3.520516,3.522434,0.054444
0.716200,3.520612,3.522529,0.054431
0.716300,3.520708,3.522625,0.054419
0.716400,3.520804,3.522720,0.054407
0.716500,3.520900,3.522816,0.054394
0.716600,3.520995,3.522911,0.054382
0.716700,3.521091,3.523007,0.054370
0.716800,3.521187,3.523102,0.054357
0.716900,3.521283,3.523197,0.054345
0.717000,3.521379,3.523293,0.054333
0.717100,3.521474,3.523388,0.054320
0.717200,3.521570,3.523483,0.054308
0.717300,3.521666,3.523579,0.054296
0.717400,3.521761,3.523674,0.054283
0.717500,3.521857,3.523769,0.054271
0.717600,3.521953,3.523865,0.054259
0.717700,3.522048,3.523960,0.054246
0.717800,3.522144,3.524055,0.054234
0.717900,3.522239,3.524150,0.054222
0.718000,3.522335,3.524245,0.054209
0.718100,3.522430,3.524340,0.054197
0.718200,3.522526,3.524436,0.054185
0.718300,3.522621,3.524531,0.054172
0.718400,3.522717,3.524626,0.054160
0.718500,3.522812,3.524721,0.054148
0.718600,3.522908,3.524816,0.054136
0.718700,3.523003,3.524911,0.054123
0.718800,3.523098,3.525006,0.054111
0.718900,3.523194,3.525101,0.054099
0.719000,3.523289,3.525196,0.054086
0.719100,3.523385,3.525291,0.054074
0.719200,3.523480,3.525386,0.054062
0.719300,3.523575,3.525481,0.054050
0.719400,3.523670,3.525576,0.054037
0.719500,3.523766,3.525670,0.054025
0.719600,3.523861,3.525765,0.054013
0.719700,3.523956,3.525860,0.054001
0.719800,3.524051,3.525955,0.053988
0.719900,3.524146,3.526050,0.053976
0.720000,3.524242,3.526144,0.053964
0.720100,3.524337,3.526239,0.053952
0.720200,3.524432,3.526334,0.053939
0.720300,3.524527,3.526429,0.053927
0.720400,3.524622,3.526523,0.053915
0.720500,3.524717,3.526618,0.053903
0.720600,3.524812,3.526713,0.053890
0.720700,3.524907,3.526807,0.053878
0.720800,3.525002,3.526902,0.053866
0.720900,3.525097,3.526997,0.053854
0.721000,3.525192,3.527091,0.053842
0.721100,3.525287,3.527186,0.053829
0.721200,3.525382,3.527280,0.053817
0.721300,3.525477,3.527375,0.053805
0.721400,3.525572,3.527469,0.053793
0.721500,3.525667,3.527564,0.053781
0.721600,3.525762,3.527658,0.053768
0.721700,3.525856,3.527753,0.053756
0.721800,3.525951,3.527847,0.053744
0.721900,3.526046,3.527942,0.053732
0.722000,3.526141,3.528036,0.053720
0.722100,3.526236,3.528131,0.053707
0.722200,3.526330,3.528225,0.053695
0.722300,3.526425,3.528319,0.053683
0.722400,3.526520,3.528414,0.053671
0.722500,3.526614,3.528508,0.053659
0.722600,3.526709,3.528602,0.053647
0.722700,3.526804,3.528696,0.053634
0.722800,3.526898,3.528791,0.053622
0.722900,3.526993,3.528885,0.053610
0.723000,3.527088,3.528979,0.053598
0.723100,3.527182,3.529073,0.053586
0.723200,3.527277,3.529167,0.053574
0.723300,3.527371,3.529262,0.053562
0.723400,3.527466,3.529356,0.053549
0.723500,3.527560,3.529450,0.053537
0.723600,3.527655,3.529544,0.053525
0.723700,3.527749,3.529638,0.053513
0.723800,3.527844,3.529732,0.053501
0.723900,3.527938,3.529826,0.053489
0.724000,3.528033,3.529920,0.053477
0.724100,3.528127,3.530014,0.053464
0.724200,3.528221,3.530108,0.053452
0.724300,3.528316,3.530202,0.053440
0.724400,3.528410,3.530296,0.053428
0.724500,3.528504,3.530390,0.053416
0.724600,3.528599,3.530484,0.053404
0.724700,3.528693,3.530578,0.053392
0.724800,3.528787,3.530672,0.053380
0.724900,3.528881,3.530766,0.053368
0.725000,3.528976,3.530859,0.053356
0.725100,3.529070,3.530953,0.053343
0.725200,3.529164,3.531047,0.053331
0.725300,3.529258,3.531141,0.053319
0.725400,3.529352,3.531235,0.053307
0.725500,3.529446,3.531328,0.053295
0.725600,3.529540,3.531422,0.053283
0.725700,3.529634,3.531516,0.053271
0.725800,3.529729,3.531609,0.053259
0.725900,3.529823,3.531703,0.053247
0.726000,3.529917,3.531797,0.053235
0.726100,3.530011,3.531890,0.053223
0.726200,3.530105,3.531984,0.053211
0.726300,3.530199,3.532078,0.053199
0.726400,3.530293,3.532171,0.053187
0.726500,3.530386,3.532265,0.053175
0.726600,3.530480,3.532358,0.053163
0.726700,3.530574,3.532452,0.053150
0.726800,3.530668,3.532545,0.053138
0.726900,3.530762,3.532639,0.053126
0.727000,3.530856,3.532732,0.053114
0.727100,3.530950,3.532826,0.053102
0.727200,3.531043,3.532919,0.053090
0.727300,3.531137,3.533013,0.053078
0.727400,3.531231,3.533106,0.053066
0.727500,3.531325,3.533199,0.053054
0.727600,3.531418,3.533293,0.053042
0.727700,3.531512,3.533386,0.053030
0.727800,3.531606,3.533479,0.053018
0.727900,3.531700,3.533573,0.053006
0.728000,3.531793,3.533666,0.052994
0.728100,3.531887,3.533759,0.052982
0.728200,3.531980,3.533852,0.052970
0.728300,3.532074,3.533946,0.052958
0.728400,3.532168,3.534039,0.052946
0.728500,3.532261,3.534132,0.052934
0.728600,3.532355,3.534225,0.052922
0.728700,3.532448,3.534318,0.052910
0.728800,3.532542,3.534411,0.052898
0.728900,3.532635,3.534504,0.052886
0.729000,3.532729,3.534598,0.052874
0.729100,3.532822,3.534691,0.052862
0.729200,3.532916,3.534784,0.052851
0.729300,3.533009,3.534877,0.052839
0.729400,3.533102,3.534970,0.052827
0.729500,3.533196,3.535063,0.052815
0.729600,3.533289,3.535156,0.052803
0.729700,3.533382,3.535249,0.052791
0.729800,3.533476,3.535342,0.052779
0.729900,3.533569,3.535435,0.052767
0.730000,3.533662,3.535527,0.052755
0.730100,3.533756,3.535620,0.052743
0.730200,3.533849,3.535713,0.052731
0.730300,3.533942,3.535806,0.052719
0.730400,3.534035,3.535899,0.052707
0.730500,3.534128,3.535992,0.052695
0.730600,3.534222,3.536084,0.052683
0.730700,3.534315,3.536177,0.052671
0.730800,3.534408,3.536270,0.052660
0.730900,3.534501,3.536363,0.052648
0.731000,3.534594,3.536455,0.052636
0.731100,3.534687,3.536548,0.052624
0.731200,3.534780,3.536641,0.052612
0.731300,3.534873,3.536734,0.052600
0.731400,3.534966,3.536826,0.052588
0.731500,3.535059,3.536919,0.052576
0.731600,3.535152,3.537011,0.052564
0.731700,3.535245,3.537104,0.052552
0.731800,3.535338,3.537197,0.052541
0.731900,3.535431,3.537289,0.052529
0.732000,3.535524,3.537382,0.052517
0.732100,3.535617,3.537474,0.052505
0.732200,3.535710,3.537567,0.052493
0.732300,3.535803,3.537659,0.052481
0.732400,3.535895,3.537752,0.052469
0.732500,3.535988,3.537844,0.052457
0.732600,3.536081,3.537936,0.052446
0.732700,3.536174,3.538029,0.052434
0.732800,3.536266,3.538121,0.052422
0.732900,3.536359,3.538214,0.052410
0.733000,3.536452,3.538306,0.052398
0.733100,3.536545,3.538398,0.052386
0.733200,3.536637,3.538491,0.052374
0.733300,3.536730,3.538583,0.052363
0.733400,3.536823,3.538675,0.052351
0.733500,3.536915,3.538767,0.052339
0.733600,3.537008,3.538860,0.052327
0.733700,3.537100,3.538952,0.052315
0.733800,3.537193,3.539044,0.052303
0.733900,3.537286,3.539136,0.052292
0.734000,3.537378,3.539228,0.052280
0.734100,3.537471,3.539321,0.052268
0.734200,3.537563,3.539413,0.052256
0.734300,3.537656,3.539505,0.052244
0.734400,3.537748,3.539597,0.052233
0.734500,3.537840,3.539689,0.052221
0.734600,3.537933,3.539781,0.052209
0.734700,3.538025,3.539873,0.052197
0.734800,3.538118,3.539965,0.052185
0.734900,3.538210,3.540057,0.052174
0.735000,3.538302,3.540149,0.052162
0.735100,3.538395,3.540241,0.052150
0.735200,3.538487,3.540333,0.052138
0.735300,3.538579,3.540425,0.052126
0.735400,3.538672,3.540517,0.052115
0.735500,3.538764,3.540609,0.052103
0.735600,3.538856,3.540701,0.052091
0.735700,3.538948,3.540792,0.052079
0.735800,3.539041,3.540884,0.052068
0.735900,3.539133,3.540976,0.052056
0.736000,3.539225,3.541068,0.052044
0.736100,3.539317,3.541160,0.052032
0.736200,3.539409,3.541251,0.052021
0.736300,3.539501,3.541343,0.052009
0.736400,3.539593,3.541435,0.051997
0.736500,3.539685,3.541527,0.051985
0.736600,3.539777,3.541618,0.051974
0.736700,3.539870,3.541710,0.051962
0.736800,3.539962,3.541802,0.051950
0.736900,3.540054,3.541893,0.051938
0.737000,3.540146,3.541985,0.051927
0.737100,3.540237,3.542076,0.051915
0.737200,3.540329,3.542168,0.051903
0.737300,3.540421,3.542259,0.051891
0.737400,3.540513,3.542351,0.051880
0.737500,3.540605,3.542443,0.051868
0.737600,3.540697,3.542534,0.051856
0.737700,3.540789,3.542626,0.051845
0.737800,3.540881,3.542717,0.051833
0.737900,3.540973,3.542808,0.051821
0.738000,3.541064,3.542900,0.051810
0.738100,3.541156,3.542991,0.051798
0.738200,3.541248,3.543083,0.051786
0.738300,3.541340,3.543174,0.051774
0.738400,3.541431,3.543265,0.051763
0.738500,3.541523,3.543357,0.051751
0.738600,3.541615,3.543448,0.051739
0.738700,3.541706,3.543539,0.051728
0.738800,3.541798,3.543631,0.051716
0.738900,3.541890,3.543722,0.051704
0.739000,3.541981,3.543813,0.051693
0.739100,3.542073,3.543904,0.051681
0.739200,3.542164,3.543996,0.051669
0.739300,3.542256,3.544087,0.051658
0.739400,3.542348,3.544178,0.051646
0.739500,3.542439,3.544269,0.051634
0.739600,3.542531,3.544360,0.051623
0.739700,3.542622,3.544451,0.051611
0.739800,3.542714,3.544542,0.051599
0.739900,3.542805,3.544634,0.051588
0.740000,3.542896,3.544725,0.051576
0.740100,3.542988,3.544816,0.051564
0.740200,3.543079,3.544907,0.051553
0.740300,3.543171,3.544998,0.051541
0.740400,3.543262,3.545089,0.051530
0.740500,3.543353,3.545180,0.051518
0.740600,3.543445,3.545271,0.051506
0.740700,3.543536,3.545362,0.051495
0.740800,3.543627,3.545452,0.051483
0.740900,3.543718,3.545543,0.051471
0.741000,3.543810,3.545634,0.051460
0.741100,3.543901,3.545725,0.051448
0.741200,3.543992,3.545816,0.051437
0.741300,3.544083,3.545907,0.051425
0.741400,3.544174,3.545998,0.051413
0.741500,3.544266,3.546088,0.051402
0.741600,3.544357,3.546179,0.051390
0.741700,3.544448,3.546270,0.051379
0.741800,3.544539,3.546361,0.051367
0.741900,3.544630,3.546451,0.051355
0.742000,3.544721,3.546542,0.051344
0.742100,3.544812,3.546633,0.051332
0.742200,3.544903,3.546723,0.051321
0.742300,3.544994,3.546814,0.051309
0.742400,3.545085,3.546905,0.051298
0.742500,3.545176,3.546995,0.051286
0.742600,3.545267,3.547086,0.051274
0.742700,3.545358,3.547176,0.051263
0.742800,3.545449,3.547267,0.051251
0.742900,3.545540,3.547358,0.051240
0.743000,3.545631,3.547448,0.051228
0.743100,3.545722,3.547539,0.051217
0.743200,3.545813,3.547629,0.051205
0.743300,3.545903,3.547720,0.051194
0.743400,3.545994,3.547810,0.051182
0.743500,3.546085,3.547900,0.051171
0.743600,3.546176,3.547991,0.051159
0.743700,3.546266,3.548081,0.051147
0.743800,3.546357,3.548172,0.051136
0.743900,3.546448,3.548262,0.051124
0.744000,3.546539,3.548352,0.051113
0.744100,3.546629,3.548443,0.051101
0.744200,3.546720,3.548533,0.051090
0.744300,3.546811,3.548623,0.051078
0.744400,3.546901,3.548713,0.051067
0.744500,3.546992,3.548804,0.051055
0.744600,3.547082,3.548894,0.051044
0.744700,3.547173,3.548984,0.051032
0.744800,3.547264,3.549074,0.051021
0.744900,3.547354,3.549165,0.051009
0.745000,3.547445,3.549255,0.050998
0.745100,3.547535,3.549345,0.050986
0.745200,3.547626,3.549435,0.050975
0.745300,3.547716,3.549525,0.050963
0.745400,3.547807,3.549615,0.050952
0.745500,3.547897,3.549705,0.050940
0.745600,3.547987,3.549795,0.050929
0.745700,3.548078,3.549885,0.050917
0.745800,3.548168,3.549975,0.050906
0.745900,3.548259,3.550065,0.050894
0.746000,3.548349,3.550155,0.050883
0.746100,3.548439,3.550245,0.050871
0.746200,3.548529,3.550335,0.050860
0.746300,3.548620,3.550425,0.050849
0.746400,3.548710,3.550515,0.050837
0.746500,3.548800,3.550605,0.050826
0.746600,3.548891,3.550695,0.050814
0.746700,3.548981,3.550785,0.050803
0.746800,3.549071,3.550874,0.050791
0.746900,3.549161,3.550964,0.050780
0.747000,3.549251,3.551054,0.050768
0.747100,3.549341,3.551144,0.050757
0.747200,3.549432,3.551234,0.050746
0.747300,3.549522,3.551323,0.050734
0.747400,3.549612,3.551413,0.050723
0.747500,3.549702,3.551503,0.050711
0.747600,3.549792,3.551592,0.050700
0.747700,3.549882,3.551682,0.050688
0.747800,3.549972,3.551772,0.050677
0.747900,3.550062,3.551861,0.050666
0.748000,3.550152,3.551951,0.050654
0.748100,3.550242,3.552041,0.050643
0.748200,3.550332,3.552130,0.050631
0.748300,3.550422,3.552220,0.050620
0.748400,3.550512,3.552309,0.050609
0.748500,3.550601,3.552399,0.050597
0.748600,3.550691,3.552488,0.050586
0.748700,3.550781,3.552578,0.050574
0.748800,3.550871,3.552667,0.050563
0.748900,3.550961,3.552757,0.050552
0.749000,3.551051,3.552846,0.050540
0.749100,3.551140,3.552936,0.050529
0.749200,3.551230,3.553025,0.050518
0.749300,3.551320,3.553114,0.050506
0.749400,3.551410,3.553204,0.050495
0.749500,3.551499,3.553293,0.050483
0.749600,3.551589,3.553383,0.050472
0.749700,3.551679,3.553472,0.050461
0.749800,3.551768,3.553561,0.050449
0.749900,3.551858,3.553650,0.050438
0.750000,3.551948,3.553740,0.050427
0.750100,3.552037,3.553829,0.050415
0.750200,3.552127,3.553918,0.050404
0.750300,3.552216,3.554007,0.050393
0.750400,3.552306,3.554097,0.050381
0.750500,3.552395,3.554186,0.050370
0.750600,3.552485,3.554275,0.050359
0.750700,3.552574,3.554364,0.050347
0.750800,3.552664,3.554453,0.050336
0.750900,3.552753,3.554542,0.050325
0.751000,3.552843,3.554631,0.050313
0.751100,3.552932,3.554720,0.050302
0.751200,3.553022,3.554809,0.050291
0.751300,3.553111,3.554898,0.050279
0.751400,3.553200,3.554987,0.050268
0.751500,3.553290,3.555076,0.050257
0.751600,3.553379,3.555165,0.050245
0.751700,3.553468,3.555254,0.050234
0.751800,3.553558,3.555343,0.050223
0.751900,3.553647,3.555432,0.050211
0.752000,3.553736,3.555521,0.050200
0.752100,3.553826,3.555610,0.050189
0.752200,3.553915,3.555699,0.050178
0.752300,3.554004,3.555788,0.050166
0.752400,3.554093,3.555877,0.050155
0.752500,3.554182,3.555965,0.050144
0.752600,3.554271,3.556054,0.050132
0.752700,3.554361,3.556143,0.050121
0.752800,3.554450,3.556232,0.050110
0.752900,3.554539,3.556320,0.050099
0.753000,3.554628,3.556409,0.050087
0.753100,3.554717,3.556498,0.050076
0.753200,3.554806,3.556587,0.050065
0.753300,3.554895,3.556675,0.050054
0.753400,3.554984,3.556764,0.050042
0.753500,3.555073,3.556853,0.050031
0.753600,3.555162,3.556941,0.050020
0.753700,3.555251,3.557030,0.050009
0.753800,3.555340,3.557118,0.049997
0.753900,3.555429,3.557207,0.049986
0.754000,3.555518,3.557296,0.049975
0.754100,3.555607,3.557384,0.049964
0.754200,3.555696,3.557473,0.049952
0.754300,3.555784,3.557561,0.049941
0.754400,3.555873,3.557650,0.049930
0.754500,3.555962,3.557738,0.049919
0.754600,3.556051,3.557826,0.049907
0.754700,3.556140,3.557915,0.049896
0.754800,3.556228,3.558003,0.049885
0.754900,3.556317,3.558092,0.049874
0.755000,3.556406,3.558180,0.049863
0.755100,3.556495,3.558268,0.049851
0.755200,3.556583,3.558357,0.049840
0.755300,3.556672,3.558445,0.049829
0.755400,3.556761,3.558533,0.049818
0.755500,3.556849,3.558622,0.049807
0.755600,3.556938,3.558710,0.049795
0.755700,3.557026,3.558798,0.049784
0.755800,3.557115,3.558886,0.049773
0.755900,3.557204,3.558975,0.049762
0.756000,3.557292,3.559063,0.049751
0.756100,3.557381,3.559151,0.049739
0.756200,3.557469,3.559239,0.049728
0.756300,3.557558,3.559327,0.049717
0.756400,3.557646,3.559415,0.049706
0.756500,3.557735,3.559504,0.049695
0.756600,3.557823,3.559592,0.049684
0.756700,3.557912,3.559680,0.049672
0.756800,3.558000,3.559768,0.049661
0.756900,3.558088,3.559856,0.049650
0.757000,3.558177,3.559944,0.049639
0.757100,3.558265,3.560032,0.049628
0.757200,3.558353,3.560120,0.049617
0.757300,3.558442,3.560208,0.049605
0.757400,3.558530,3.560296,0.049594
0.757500,3.558618,3.560384,0.049583
0.757600,3.558707,3.560472,0.049572
0.757700,3.558795,3.560559,0.049561
0.757800,3.558883,3.560647,0.049550
0.757900,3.558971,3.560735,0.049539
0.758000,3.559059,3.560823,0.049527
0.758100,3.559148,3.560911,0.049516
0.758200,3.559236,3.560999,0.049505
0.758300,3.559324,3.561086,0.049494
0.758400,3.559412,3.561174,0.049483
0.758500,3.559500,3.561262,0.049472
0.758600,3.559588,3.561350,0.049461
0.758700,3.559676,3.561437,0.049450
0.758800,3.559764,3.561525,0.049439
0.758900,3.559852,3.561613,0.049427
0.759000,3.559940,3.561701,0.049416
0.759100,3.560028,3.561788,0.049405
0.759200,3.560116,3.561876,0.049394
0.759300,3.560204,3.561963,0.049383
0.759400,3.560292,3.562051,0.049372
0.759500,3.560380,3.562139,0.049361
0.759600,3.560468,3.562226,0.049350
0.759700,3.560556,3.562314,0.049339
0.759800,3.560644,3.562401,0.049328
0.759900,3.560732,3.562489,0.049317
0.760000,3.560820,3.562576,0.049305
0.760100,3.560908,3.562664,0.049294
0.760200,3.560995,3.562751,0.049283
0.760300,3.561083,3.562839,0.049272
0.760400,3.561171,3.562926,0.049261
0.760500,3.561259,3.563013,0.049250
0.760600,3.561346,3.563101,0.049239
0.760700,3.561434,3.563188,0.049228
0.760800,3.561522,3.563276,0.049217
0.760900,3.561609,3.563363,0.049206
0.761000,3.561697,3.563450,0.049195
0.761100,3.561785,3.563538,0.049184
0.761200,3.561872,3.563625,0.049173
0.761300,3.561960,3.563712,0.049162
0.761400,3.562048,3.563799,0.049151
0.761500,3.562135,3.563887,0.049140
0.761600,3.562223,3.563974,0.049129
0.761700,3.562310,3.564061,0.049118
0.761800,3.562398,3.564148,0.049107
0.761900,3.562485,3.564235,0.049096
0.762000,3.562573,3.564322,0.049085
0.762100,3.562660,3.564410,0.049074
0.762200,3.562748,3.564497,0.049063
0.762300,3.562835,3.564584,0.049052
0.762400,3.562923,3.564671,0.049041
0.762500,3.563010,3.564758,0.049030
0.762600,3.563097,3.564845,0.049019
0.762700,3.563185,3.564932,0.049008
0.762800,3.563272,3.565019,0.048997
0.762900,3.563360,3.565106,0.048986
0.763000,3.563447,3.565193,0.048975
0.763100,3.563534,3.565280,0.048964
0.763200,3.563621,3.565367,0.048953
0.763300,3.563709,3.565454,0.048942
0.763400,3.563796,3.565541,0.048931
0.763500,3.563883,3.565628,0.048920
0.763600,3.563970,3.565714,0.048909
0.763700,3.564058,3.565801,0.048898
0.763800,3.564145,3.565888,0.048887
0.763900,3.564232,3.565975,0.048876
0.764000,3.564319,3.566062,0.048865
0.764100,3.564406,3.566148,0.048854
0.764200,3.564493,3.566235,0.048843
0.764300,3.564580,3.566322,0.048832
0.764400,3.564668,3.566409,0.048821
0.764500,3.564755,3.566495,0.048810
0.764600,3.564842,3.566582,0.048799
0.764700,3.564929,3.566669,0.048788
0.764800,3.565016,3.566755,0.048777
0.764900,3.565103,3.566842,0.048766
0.765000,3.565190,3.566929,0.048755
0.765100,3.565277,3.567015,0.048744
0.765200,3.565363,3.567102,0.048733
0.765300,3.565450,3.567188,0.048723
0.765400,3.565537,3.567275,0.048712
0.765500,3.565624,3.567362,0.048701
0.765600,3.565711,3.567448,0.048690
0.765700,3.565798,3.567535,0.048679
0.765800,3.565885,3.567621,0.048668
0.765900,3.565972,3.567707,0.048657
0.766000,3.566058,3.567794,0.048646
0.766100,3.566145,3.567880,0.048635
0.766200,3.566232,3.567967,0.048624
0.766300,3.566319,3.568053,0.048613
0.766400,3.566405,3.568140,0.048603
0.766500,3.566492,3.568226,0.048592
0.766600,3.566579,3.568312,0.048581
0.766700,3.566665,3.568399,0.048570
0.766800,3.566752,3.568485,0.048559
0.766900,3.566839,3.568571,0.048548
0.767000,3.566925,3.568657,0.048537
0.767100,3.567012,3.568744,0.048526
0.767200,3.567099,3.568830,0.048515
0.767300,3.567185,3.568916,0.048505
0.767400,3.567272,3.569002,0.048494
0.767500,3.567358,3.569089,0.048483
0.767600,3.567445,3.569175,0.048472
0.767700,3.567531,3.569261,0.048461
0.767800,3.567618,3.569347,0.048450
0.767900,3.567704,3.569433,0.048439
0.768000,3.567791,3.569519,0.048428
0.768100,3.567877,3.569605,0.048418
0.768200,3.567963,3.569691,0.048407
0.768300,3.568050,3.569778,0.048396
0.768400,3.568136,3.569864,0.048385
0.768500,3.568223,3.569950,0.048374
0.768600,3.568309,3.570036,0.048363
0.768700,3.568395,3.570122,0.048353
0.768800,3.568482,3.570208,0.048342
0.768900,3.568568,3.570293,0.048331
0.769000,3.568654,3.570379,0.048320
0.769100,3.568740,3.570465,0.048309
0.769200,3.568827,3.570551,0.048298
0.769300,3.568913,3.570637,0.048288
0.769400,3.568999,3.570723,0.048277
0.769500,3.569085,3.570809,0.048266
0.769600,3.569172,3.570895,0.048255
0.769700,3.569258,3.570980,0.048244
0.769800,3.569344,3.571066,0.048234
0.769900,3.569430,3.571152,0.048223
0.770000,3.569516,3.571238,0.048212
0.770100,3.569602,3.571324,0.048201
0.770200,3.569688,3.571409,0.048190
0.770300,3.569774,3.571495,0.048180
0.770400,3.569860,3.571581,0.048169
0.770500,3.569946,3.571666,0.048158
0.770600,3.570032,3.571752,0.048147
0.770700,3.570118,3.571838,0.048136
0.770800,3.570204,3.571923,0.048126
0.770900,3.570290,3.572009,0.048115
0.771000,3.570376,3.572094,0.048104
0.771100,3.570462,3.572180,0.048093
0.771200,3.570548,3.572266,0.048083
0.771300,3.570634,3.572351,0.048072
0.771400,3.570720,3.572437,0.048061
0.771500,3.570806,3.572522,0.048050
0.771600,3.570891,3.572608,0.048039
0.771700,3.570977,3.572693,0.048029
0.771800,3.571063,3.572779,0.048018
0.771900,3.571149,3.572864,0.048007
0.772000,3.571235,3.572949,0.047996
0.772100,3.571320,3.573035,0.047986
0.772200,3.571406,3.573120,0.047975
0.772300,3.571492,3.573206,0.047964
0.772400,3.571577,3.573291,0.047954
0.772500,3.571663,3.573376,0.047943
0.772600,3.571749,3.573462,0.047932
0.772700,3.571834,3.573547,0.047921
0.772800,3.571920,3.573632,0.047911
0.772900,3.572006,3.573717,0.047900
0.773000,3.572091,3.573803,0.047889
0.773100,3.572177,3.573888,0.047878
0.773200,3.572262,3.573973,0.047868
0.773300,3.572348,3.574058,0.047857
0.773400,3.572433,3.574143,0.047846
0.773500,3.572519,3.574229,0.047836
0.773600,3.572604,3.574314,0.047825
0.773700,3.572690,3.574399,0.047814
0.773800,3.572775,3.574484,0.047803
0.773900,3.572861,3.574569,0.047793
0.774000,3.572946,3.574654,0.047782
0.774100,3.573032,3.574739,0.047771
0.774200,3.573117,3.574824,0.047761
0.774300,3.573202,3.574909,0.047750
0.774400,3.573288,3.574994,0.047739
0.774500,3.573373,3.575079,0.047729
0.774600,3.573458,3.575164,0.047718
0.774700,3.573544,3.575249,0.047707
0.774800,3.573629,3.575334,0.047697
0.774900,3.573714,3.575419,0.047686
0.775000,3.573799,3.575504,0.047675
0.775100,3.573885,3.575589,0.047665
0.775200,3.573970,3.575674,0.047654
0.775300,3.574055,3.575759,0.047643
0.775400,3.574140,3.575844,0.047633
0.775500,3.574225,3.575928,0.047622
0.775600,3.574311,3.576013,0.047611
0.775700,3.574396,3.576098,0.047601
0.775800,3.574481,3.576183,0.047590
0.775900,3.574566,3.576267,0.047579
0.776000,3.574651,3.576352,0.047569
0.776100,3.574736,3.576437,0.047558
0.776200,3.574821,3.576522,0.047547
0.776300,3.574906,3.576606,0.047537
0.776400,3.574991,3.576691,0.047526
0.776500,3.575076,3.576776,0.047516
0.776600,3.575161,3.576860,0.047505
0.776700,3.575246,3.576945,0.047494
0.776800,3.575331,3.577029,0.047484
0.776900,3.575416,3.577114,0.047473
0.777000,3.575501,3.577199,0.047462
0.777100,3.575586,3.577283,0.047452
0.777200,3.575671,3.577368,0.047441
0.777300,3.575755,3.577452,0.047431
0.777400,3.575840,3.577537,0.047420
0.777500,3.575925,3.577621,0.047409
0.777600,3.576010,3.577706,0.047399
0.777700,3.576095,3.577790,0.047388
0.777800,3.576179,3.577875,0.047378
0.777900,3.576264,3.577959,0.047367
0.778000,3.576349,3.578043,0.047356
0.778100,3.576434,3.578128,0.047346
0.778200,3.576518,3.578212,0.047335
0.778300,3.576603,3.578297,0.047325
0.778400,3.576688,3.578381,0.047314
0.778500,3.576772,3.578465,0.047304
0.778600,3.576857,3.578549,0.047293
0.778700,3.576942,3.578634,0.047282
0.778800,3.577026,3.578718,0.047272
0.778900,3.577111,3.578802,0.047261
0.779000,3.577195,3.578886,0.047251
0.779100,3.577280,3.578971,0.047240
0.779200,3.577365,3.579055,0.047230
0.779300,3.577449,3.579139,0.047219
0.779400,3.577534,3.579223,0.047208
0.779500,3.577618,3.579307,0.047198
0.779600,3.577702,3.579392,0.047187
0.779700,3.577787,3.579476,0.047177
0.779800,3.577871,3.579560,0.047166
0.779900,3.577956,3.579644,0.047156
0.780000,3.578040,3.579728,0.047145
0.780100,3.578125,3.579812,0.047135
0.780200,3.578209,3.579896,0.047124
0.780300,3.578293,3.579980,0.047114
0.780400,3.578378,3.580064,0.047103
0.780500,3.578462,3.580148,0.047093
0.780600,3.578546,3.580232,0.047082
0.780700,3.578631,3.580316,0.047072
0.780800,3.578715,3.580400,0.047061
0.780900,3.578799,3.580484,0.047050
0.781000,3.578883,3.580568,0.047040
0.781100,3.578967,3.580651,0.047029
0.781200,3.579052,3.580735,0.047019
0.781300,3.579136,3.580819,0.047008
0.781400,3.579220,3.580903,0.046998
0.781500,3.579304,3.580987,0.046987
0.781600,3.579388,3.581071,0.046977
0.781700,3.579472,3.581154,0.046966
0.781800,3.579557,3.581238,0.046956
0.781900,3.579641,3.581322,0.046946
0.782000,3.579725,3.581406,0.046935
